user_id,pilot
bfbe6e,0
0d111b,0
2f43c5,0
18ca2d,0
159ed3,0
56b003,0
9f1e2f,0
4d97fe,0
4dda49,0
9e38f5,0
102afb,0
6ba601,0
9064cb,0
d74041,0
67bb83,0
b21e3a,0
a3374a,0
75be5e,0
8ca7f8,0
1b5d4e,0
fbeb8a,0
afc3bb,0
2789ec,0
65275a,0
72786c,0
841578,0
9fd273,0
b3b324,0
953ce5,0
588059,0
3d8689,0
5b9a7f,0
3e64dc,0
92b619,0
f659aa,0
5847da,0
a4aefa,0
0fd5e9,0
8ff971,0
e59fc4,0
2538ec,0
71a295,0
e5b650,0
aee886,0
31348f,0
df665a,0
bf5544,0
76f4d3,0
30ea67,0
c64e31,0
2bd3c2,0
07af2f,0
42a9c8,0
338e20,0
0f90cb,0
0a1ac7,0
964f55,0
e9f23e,0
33c25c,0
b94d5c,0
93dfff,0
2e14c4,0
3b6bf3,0
1214a9,0
1e9bb2,0
b9fbee,0
00ea21,0
853dc4,0
0a4950,0
290190,0
1c0388,0
30aac7,0
c8561e,0
db8dd6,0
f58b70,0
a928d7,0
a31b66,0
76762c,0
d50fbf,0
362a87,0
a6866c,0
75465f,0
a260eb,0
4039ba,0
b130bc,0
b98873,0
5b8283,0
c5e471,0
fc7cb7,0
328deb,0
bb693c,0
f96a89,0
256f4f,0
f0ea87,0
268772,0
44a93c,0
1a2542,0
6b46b3,0
d88524,0
548a20,0
511f6e,0
5be617,0
7f90fd,0
209155,0
3cec2d,0
76df7e,0
eba9bf,0
66afd1,0
ff9ac4,0
220723,0
e9cd02,0
6046ac,0
b753af,0
16fab8,0
1826fc,0
1f5d2b,0
e4a49c,0
3ecfae,0
ce5576,0
49ea5b,0
f8afb9,0
bd626d,0
816d24,0
4a0ab9,0
6fcb1c,0
d1b15a,0
782f62,0
f3ee60,0
5f5240,0
e488da,0
88567f,0
ad11ea,0
036eb6,0
c92317,0
4a00d1,0
759986,0
8ece9c,0
ce826c,0
303249,0
041047,0
d4ac7d,0
96e092,0
4e1058,0
99f16d,0
0e6ff1,0
c1a916,0
2c6b91,0
2b9f51,0
d20ebc,0
a84ca1,0
3b99e8,0
d98d21,0
ca2cda,0
16091a,0
7dcb8d,0
27f049,0
76d9ab,0
5e06b0,0
0d1421,0
0dd54c,0
4e8aba,0
340def,0
8d6053,0
d3a5dd,0
4a5b4d,0
08ec66,0
6a7b4e,0
21e0b3,0
c4f165,0
bd1d20,0
044bee,0
923ede,0
2cccba,0
378f82,0
f6bda8,0
864673,0
495897,0
bf9c49,0
cd080f,0
46d08d,0
7158ee,0
9a9e50,0
07b764,0
d03208,0
5f59b4,0
ecf45a,0
63b2a5,0
d6619f,0
cbccac,0
9d5a82,0
47f065,0
c2dd70,0
0ad20f,0
1d3aae,0
85aafd,0
e85932,0
fe5f67,0
2f6f2e,0
b90cac,0
ec0dc8,0
67cb6d,0
7e84d9,0
94902d,0
b9110f,0
555575,0
6b75c1,0
b7bb38,0
c7a475,0
991966,0
23b788,0
6461d6,0
5d0342,0
9a7c9a,0
69e089,0
74e0d4,0
dde591,0
1ddb9d,0
a0bc22,0
83bd5e,0
f8eb93,0
16154b,0
0400b0,0
7cadfc,0
63c707,0
539fb1,0
db356b,0
0ec091,0
ed222d,0
91dcc7,0
04e76f,0
8a3c0a,0
0d2588,0
61755d,0
abce84,0
c6debd,0
6e3175,0
6cba02,0
726851,0
395663,0
a4b9f8,0
8ba35c,0
1f359a,0
695d97,0
015951,0
e502eb,0
0f1a98,0
adc94d,0
53eaed,0
31c645,0
a5cf2a,0
42b41a,0
9cc6a2,0
0a0b8e,0
a3a361,0
421c88,0
670e27,0
61f3eb,0
48390c,0
6fea15,0
27ad85,0
ab0a31,0
41c6c4,0
f7d2a2,0
18fd46,0
c63685,0
616669,0
ed1b04,0
bc0be6,0
deb8b1,0
79c5f6,0
caa78f,0
0bcc62,0
68e5fe,0
fe168e,0
e2d459,0
2aeff8,0
e1362c,0
655350,0
c2d619,0
9d36f0,0
29d649,0
a5677b,0
5e0be6,0
db078c,0
cc9ab1,0
217f69,0
572e31,0
18104e,0
06fb10,0
bf7e0c,0
609dcc,0
6fc1da,0
e4a42a,0
5f547d,0
8e528d,0
583538,0
96625a,0
d36195,0
0f54e6,0
e7022a,0
06b010,0
2c8249,0
c279da,0
49ee39,0
7798d0,0
4df088,0
fdf3a3,0
d8d823,0
f4faff,0
47b614,0
a8988b,0
76e739,0
fcdb89,0
821d3c,0
d1c6bd,0
e388eb,0
a18662,0
21492e,0
504d7c,0
565c4e,0
582a66,0
9ff03f,0
f5f7fa,0
c0e50e,0
cac544,0
1c8db1,0
831e24,0
7d51b8,0
7c946e,0
2f5a3a,0
55e1e9,0
6189c4,0
021688,0
f6d4d8,0
d78b1a,0
48fd91,0
2c3889,0
b115de,0
958741,0
689b1d,0
af7f36,0
42a069,0
9e7730,0
0b5129,0
016084,0
5cb270,0
337e44,0
96d945,0
fbc558,0
e1fd91,0
f2196f,0
5ae304,0
4a1002,0
f6d4fb,0
4d2025,0
0342b8,0
9829ac,0
32a76b,0
62bc73,0
1e8239,0
a2c6e6,0
299b9d,0
aa924a,0
b7258c,0
329d8f,0
d3712c,0
abc93a,0
8750ef,0
e05a60,0
145b15,0
05c0d3,0
26ee03,0
61a00c,0
3ddf42,0
a94df2,0
ead5dc,0
820ce6,0
718713,0
b7d677,0
79a8d1,0
84d5eb,0
af7f4f,0
1269da,0
bcc28b,0
cebd34,0
581fb9,0
a365b0,0
3a730c,0
88cfc2,0
7b8f89,0
a0a9c5,0
9cb92b,0
7b8e3a,0
a88f57,0
4f4864,0
4d8b59,0
b3af25,0
bc2213,0
b52b84,0
148e1a,0
6162d4,0
ca0f13,0
a22e45,0
be5e7c,0
c88088,0
f9f01d,0
2f1894,0
7fad19,0
cecbe1,0
98f7c1,0
e798b7,0
e44a1e,0
380189,0
bee761,0
7b67d9,0
b960bd,0
8829e4,0
48f7f8,0
57da88,0
93bc75,0
6fabb8,0
cb0fb3,0
9a4eb9,0
b91568,0
edb22a,0
a5a152,0
7d8d3e,0
2f0763,0
41c2c9,0
ff6894,0
cd09a0,0
9d05b5,0
a4f0cd,0
f00099,0
5ee167,0
a20eb0,0
46b4a6,0
ca62da,0
9b654a,0
bd5bbc,0
590dbc,0
7b091b,0
8c6e8b,0
4849ac,0
ac7042,0
ecf90c,0
442335,0
7218aa,0
a338ff,0
9332b4,0
3a4cd4,0
050ee6,0
7bfa4d,0
4560a5,0
d578bc,0
2402e4,0
45ac8c,0
96ffd2,0
776860,0
a2c0e7,0
a92d54,0
da3527,0
814298,0
4feb7e,0
5a5f98,0
afa44e,0
62e4c6,0
84f93b,0
7c509c,0
8f896a,0
a47268,0
e96806,0
6dc56c,0
8ab055,0
78b738,0
c02d09,0
53e7ac,0
010048,0
d919fd,0
26ad11,0
7a4cb3,0
2a1fdf,0
a761bd,0
916160,0
ece211,0
d4b17c,0
84b584,0
4e33ec,0
74da85,0
9dc5a9,0
bf8ab3,0
bc455d,0
f14062,0
42c5b8,0
821b7f,0
65c16a,0
311709,0
e83cf9,0
9f4e07,0
555a04,0
7673a3,0
965d67,0
23853f,0
c05365,0
c1e4a0,0
56bca2,0
e10ce4,0
f6c669,0
61ba6f,0
adf1ad,0
12263d,0
67c4c4,0
0e2106,0
c82464,0
05d3f6,0
15b895,0
acf91a,0
e63a75,0
f7f53c,0
083fab,0
f8ca60,0
040392,0
8a4181,0
e3166e,0
88e15a,0
e7b532,0
e89b1b,0
eff65c,0
f67f8c,0
80e73d,0
7f5913,0
370134,0
7ff28f,0
f8f95f,0
585dcc,0
4287c4,0
c8d2e7,0
40ca2f,0
9ff62e,0
c2f1ab,0
714cfd,0
c3c5d0,0
dda6af,0
4fc896,0
976fe3,0
997544,0
1849c0,0
8b7c30,0
89e7af,0
97932f,0
24a3e4,0
e69cea,0
bd7a25,0
44d9c4,0
269fce,0
e54dc9,0
37a49f,0
22cf33,0
5feb72,0
e84dd5,0
41f1e2,0
1d600e,0
869993,0
351c36,0
36d15a,0
c5a024,0
0d8b66,0
c7e15a,0
618012,0
3e484d,0
ec73f4,0
dd4253,0
853403,0
fc27fc,0
1e9c31,0
9c3a3c,0
f30b1b,0
e33165,0
46a159,0
e98d33,0
e02fa4,0
e19f49,0
cd9da4,0
abe30a,0
04397e,0
82340e,0
3f3021,0
d5d061,0
0c8b83,0
ecfb76,0
290359,0
b7fb78,0
c2cb7f,0
876fb8,0
da6aa3,0
9af321,0
6b8cb3,0
0aa947,0
2715a2,0
8779f5,0
2e746d,0
f0c4c0,0
95dccd,0
e86b07,0
5c2886,0
2c1f4d,0
ddb49f,0
cb7587,0
626f4c,0
090344,0
fe9d6f,0
a9b5c3,0
d334b6,0
34d5ec,0
ae33cd,0
ad0005,0
27dcc6,0
8e5674,0
8be996,0
cc1037,0
3de4fe,0
6d94bd,0
f77d33,0
cd6dba,0
48f42c,0
2d6f8f,0
aa7eb9,0
d0715b,0
ffa560,0
c37d64,0
8597a8,0
a5539e,0
0f84d0,0
0f36cf,0
c7d0fc,0
7e0f14,0
61f9a7,0
bf95f9,0
9a29d8,0
909d73,0
271e41,0
cc6362,0
da505a,0
5a2f18,0
1c2a18,0
d2e77d,0
dbff1d,0
655e71,0
963f09,0
57d2f7,0
8bc0d0,0
4d114b,0
934f49,0
990076,0
816f70,0
a00643,0
565ded,0
c21080,0
69f2d6,0
dfed32,0
d0daea,0
379029,0
357874,0
bbe9bd,0
47e553,0
c726d8,0
f77ce5,0
6ccf1e,0
3a0167,0
fa12f7,0
bd9b93,0
30b6fb,0
d53b77,0
f09f11,0
8150dc,0
b6d87a,0
e53303,0
afee32,0
14a54e,0
270710,0
1735d4,0
8b8952,0
179212,0
344945,0
083064,0
679486,0
17c918,0
9769c0,0
a8e78a,0
ac1678,0
a69fdb,0
83187a,0
43bd14,0
2c334b,0
31890a,0
a12893,0
194dff,0
d85084,0
125f43,0
e3a454,0
3c2b0a,0
a00e72,0
bfc295,0
2dd2a2,0
3011a4,0
ebbe98,0
d1c835,0
47ed33,0
bcc979,0
4d0499,0
0504ae,0
cc9b58,0
4751af,0
bea40b,0
a9493a,0
02058e,0
361b25,0
08ba1b,0
587404,0
2ecccb,0
2642cd,0
259db1,0
aa841f,0
556c70,0
ca1fac,0
0b72ca,0
f5fb8a,0
5dc0c9,0
0e4425,0
71b2e0,0
458ed2,0
2cd1e0,0
1b3b56,0
b2f647,0
1715bd,0
442fec,0
d33825,0
2344ac,0
a78875,0
088ac7,0
31a94a,0
7771bf,0
d7ebbd,0
2bb713,0
e8d527,0
a8e3ea,0
aac937,0
93d367,0
f8d01f,0
00c47e,0
547d2d,0
b3cff8,0
b2679c,0
13972a,0
b8bebf,0
2b2bdd,0
503264,0
c4682b,0
b25156,0
01d9e0,0
f3e118,0
b61eb0,0
5528fa,0
340c9b,0
4ebaa1,0
0ed4e8,0
6e3633,0
e1e63d,0
54e153,0
787aa5,0
a5a041,0
eb5166,0
cdbc4f,0
04251d,0
8f459f,0
43a7b8,0
b505ba,0
cdab0c,0
885d07,0
123694,0
f41d65,0
868b83,0
0c1e34,0
22f873,0
dbf2c1,0
41e7eb,0
91d1f4,0
de4864,0
cddc35,0
77ca4d,0
1bcdf3,0
3c2cc3,0
9729e2,0
fb6ea8,0
5fb320,0
f4f094,0
b44b49,0
fbb1e9,0
e2fabc,0
e06b45,0
8d9bbd,0
e72045,0
b6e311,0
a2eb53,0
f12645,0
ccc832,0
397eb5,0
2c2c39,0
34fcdf,0
1da7fc,0
d7ccc1,0
5578b8,0
4186bb,0
11bfc5,0
e3169b,0
2fe96e,0
fa77b5,0
b55b9b,0
62ae8f,0
6844b0,0
47baeb,0
5de859,0
b21204,0
2bd6ff,0
aa978c,0
b3a270,0
c1ed47,0
da0462,0
623c02,0
d04307,0
59fedb,0
b25643,0
7b9b68,0
fc63cf,0
a70010,0
9e3de7,0
860572,0
74cc32,0
5b549a,0
9c899a,0
12de2a,0
9c6913,0
c6bc6a,0
53f9cd,0
2af54f,0
b7c1cf,0
2b17d7,0
fd1709,0
c51b08,0
5e33b2,0
92f6d3,0
e10af7,0
358528,0
eafec9,0
d82fd1,0
fae326,0
5d1857,0
79598a,0
d07e65,0
769663,0
d1c6a7,0
58ee06,0
1b7e30,0
6d05ae,0
9835d8,0
2b4bad,0
cc7d9a,0
73e004,0
227d91,0
b44325,0
da22fc,0
8a362d,0
9a4ef5,0
21f272,0
f20e11,0
6efce9,0
8346b7,0
81e75d,0
d0b066,0
292a48,0
9552b1,0
91e656,0
8461c5,0
3bea73,0
23143f,0
fd723e,0
f6160c,0
6e990b,0
09713d,0
524643,0
b7e2bd,0
8fdb59,0
940449,0
9d01c2,0
6f7b86,0
aed6bc,0
50163e,0
619368,0
c45219,0
723f58,0
80e0d7,0
d748b1,0
117fe5,0
ebcce7,0
b3c278,0
a1a60d,0
4985b8,0
e9722b,0
5aed85,0
4a5996,0
64cccf,0
024f8f,0
e1c10b,0
79062b,0
970d4f,0
3248da,0
7342f7,0
063fe7,0
f03cba,0
d2d17a,0
4596a4,0
ff9015,0
9ac87e,0
ac5a09,0
9ad893,0
d9928c,0
3e64a5,0
8c3270,0
dd1421,0
452c3e,0
81eee9,0
3f6cb9,0
491603,0
a90461,0
6b9109,0
5eb137,0
243651,0
4dbbfc,0
8b8356,0
c30dea,0
0eba75,0
0db7db,0
915bc4,0
bf0f85,0
a29f1e,0
302957,0
78bd2c,0
126e10,0
726410,0
3b5a92,0
92ebab,0
24ce0f,0
b2cb4e,0
eeda71,0
bf0959,0
1614f4,0
d5fb09,0
f9846a,0
ba423b,0
c89a31,0
89a245,0
dd9562,0
a7a0c7,0
f3ff28,0
02f0bc,0
43378c,0
5c5e8f,0
c7704c,0
ce23f7,0
cab860,0
1858b0,0
b20bb9,0
c503cd,0
4296f9,0
0a46d9,0
a9e3b3,0
c263a5,0
817343,0
884a94,0
d8dc19,0
3cd3b3,0
3e993f,0
f61ec3,0
22c91a,0
437be2,0
415802,0
93a63e,0
cbca0f,0
362cbd,0
ab0d05,0
147fb2,0
cd69b6,0
1abd13,0
8c966f,0
d8ca83,0
ad6d24,0
d6f065,0
d92925,0
d2816c,0
a8597c,0
5734a7,0
2fe79a,0
071cae,0
439e05,0
7e70ea,0
2fb87b,0
061208,0
c869c0,0
1db794,0
9bc4b6,0
2ff4e7,0
3bcbe5,0
e3c284,0
5f62e6,0
0288eb,0
1cb064,0
f8adda,0
e43775,0
7cd552,0
6b4738,0
0e250d,0
2023ca,0
831b77,0
522282,0
c0b66f,0
148417,0
dc5322,0
276989,0
4d2869,0
9ff11a,0
984ee1,0
98795f,0
20a061,0
7cfd96,0
32e3de,0
23c59d,0
12352f,0
913f22,0
2b3245,0
0d38b8,0
c81fe6,0
7eb408,0
511661,0
cda4b2,0
80cba1,0
6788dd,0
feaa50,0
324cbd,0
41b97e,0
10e73d,0
1e68b4,0
c6cfaf,0
44bc22,0
7b3e68,0
7c2b95,0
3029b5,0
1ca629,0
00fa32,0
0a137f,0
04d1ab,0
56b76e,0
28a86e,0
f6cab8,0
0ac4e1,0
565789,0
6e3464,0
24a364,0
5117f2,0
bed165,0
34ca43,0
e6a311,0
6fab08,0
d04db1,0
b62443,0
b36e2f,0
ac2612,0
1808fe,0
664144,0
ad794e,0
90f4a0,0
c29dd2,0
492be5,0
7a6ac5,0
2fa219,0
380155,0
4c4a50,0
58e2b3,0
f917d4,0
8a8984,0
ce59e2,0
c2b18c,0
7af95c,0
b81420,0
d2a9a5,0
913637,0
43dad6,0
498c0c,0
a9fee9,0
269c95,0
833cb0,0
5b3006,0
f293c1,0
80b022,0
29f544,0
0d7afe,0
5b8119,0
8241cb,0
88402a,0
300fa6,0
1e5018,0
c83b9c,0
830556,0
5f4931,0
57b690,0
b7af95,0
cec4ef,0
93d4c6,0
c7cdf7,0
5933cf,0
f4c777,0
f9e45f,0
8e3264,0
b6f606,0
c458ef,0
e701b0,0
a47acb,0
18c5c8,0
315b29,0
4dedc0,0
6b203d,0
4fc6a3,0
025b3d,0
639e19,0
ed7d4d,0
8cd256,0
7acd4e,0
ed158f,0
62ba51,0
5d80d3,0
f38492,0
08b94a,0
c5f6e9,0
c66f0e,0
b3914f,0
716aed,0
d8d000,0
5420a5,0
0e5def,0
bafac9,0
6b6d6e,0
1b9b3e,0
bcf892,0
b396a1,0
084d42,0
74d6aa,0
706652,0
9d3f9d,0
c2f675,0
ccb587,0
ffb737,0
51deae,0
765111,0
24bf50,0
c173eb,0
26d709,0
139549,0
441a0f,0
636c7a,0
c1e8d4,0
0bad0c,0
0ef25f,0
77ebaf,0
026c61,0
d73ab1,0
ff7c3e,0
bb8be8,0
33865d,0
0e8bc7,0
b14253,0
a0764d,0
833f64,0
8d76ef,0
d6c15f,0
5f3fa7,0
35466b,0
dc1a75,0
6af08f,0
cdfc49,0
7dd3f7,0
85f5f9,0
1349fb,0
527486,0
8886f6,0
e7fa75,0
32c15f,0
f74c2a,0
524e0f,0
e7d8ae,0
bd8fac,0
78b788,0
4d9ab0,0
f438c0,0
9e1fa7,0
71ba6e,0
3bc6b5,0
eab183,0
1784ab,0
76ba5d,0
ce1b31,0
d9f34f,0
a28c2d,0
9ccc55,0
8bb398,0
00efc1,0
b5f50d,0
3fa7fd,0
590096,0
840d76,0
1259d7,0
0f3a0b,0
a21482,0
8f0f29,0
5b1a68,0
ee8632,0
387aa7,0
80a1cf,0
ed3868,0
ba87c1,0
0f4a28,0
194286,0
94a3fe,0
26d404,0
fb218e,0
30e9ba,0
8dce42,0
4cb211,0
2b49dc,0
840208,0
bf9f34,0
255e55,0
4e12b2,0
0dbef6,0
ac2d35,0
c742c3,0
853fe5,0
e89688,0
45c56b,0
3fcebd,0
39bdc0,0
2a9064,0
709710,0
56e054,0
18512d,0
90fd8f,0
77d591,0
cb9d2a,0
a989ae,0
829864,0
6d6e3a,0
c37f74,0
c26dae,0
d022a9,0
4e74a5,0
30f170,0
70603a,0
68837b,0
d5abc2,0
49cf9a,0
115bd7,0
640250,0
0bd434,0
95b0ec,0
d0275d,0
49082b,0
b1c899,0
b27d42,0
aeeee7,0
fa624b,0
26ae67,0
303f79,0
a1e828,0
6c2975,0
b15d50,0
0b4e7d,0
60d726,0
5f9d92,0
93cbf0,0
a5c89c,0
26668c,0
35e1b2,0
790071,0
8f923c,0
3e127e,0
6ed876,0
fb736f,0
fd2bcf,0
aa37c4,0
d00694,0
1dfa32,0
3ea0c4,0
d9ea85,0
90ba01,0
78eaed,0
98f0e6,0
42d46a,0
b5003d,0
49acdf,0
0b8661,0
80bd02,0
727323,0
6b3e40,0
ebe64b,0
312da8,0
bc22f0,0
393a3d,0
01a78a,0
9d095a,0
5cb0f6,0
58e405,0
b393d6,0
0beaac,0
805222,0
49e2ad,0
c88e3a,0
976a4b,0
5f8ab2,0
aba400,0
4a40bc,0
5e9313,0
21ce41,0
6281c6,0
8a9cde,0
f13793,0
743ab5,0
1e2500,0
9508ae,0
4f9744,0
54b417,0
c0b842,0
3937d7,0
808333,0
6b61a0,0
f88b4c,0
746b15,0
65014c,0
3a4097,0
bd9139,0
627ee5,0
f27bdc,0
f348db,0
83a50c,0
bf1d20,0
b69e76,0
1634b1,0
8861d6,0
1a60d4,0
ad2518,0
2ce390,0
434f31,0
f9a88a,0
a0f472,0
538306,0
165da9,0
593f7d,0
aaacc0,0
18530a,0
bfd1f1,0
4db432,0
12a737,0
93fd11,0
9b2258,0
7ade81,0
f4acab,0
49e39b,0
ce0cd9,0
dbf33f,0
c0dddc,0
b26ae6,0
1c12fd,0
4be73a,0
4670e4,0
f70c36,0
45bd3e,0
6087f8,0
89828c,0
c46706,0
da1233,0
cd9086,0
d63901,0
ab386c,0
02c2fa,0
514814,0
a4d3d2,0
6e2a2b,0
958702,0
29dae3,0
1c84ac,0
c14ff9,0
3fa02c,0
54b089,0
f4d599,0
c1ab89,0
9cb863,0
b25efd,0
8af804,0
f2687d,0
b370ba,0
ffa4fc,0
68c0b8,0
34febd,0
51960b,0
4bfd70,0
575448,0
0e29a2,0
a789ed,0
ad2764,0
bf4885,0
ed07dd,0
6450ff,0
dec165,0
1c2ba8,0
cbf135,0
cda435,0
3ac7a6,0
c59407,0
c38a05,0
09f5e4,0
e40c67,0
a728b5,0
618828,0
425694,0
777dd7,0
8502b1,0
4237b2,0
1dedc3,0
26513c,0
c956fc,0
2aafc9,0
937b72,0
e7817d,0
6c4a0c,0
1b952b,0
526a09,0
3d84ca,0
d729ef,0
314a9a,0
fb7c8f,0
b04bc2,0
00b49a,0
c42777,0
4d889f,0
c7eefd,0
17ed47,0
46900c,0
6cabe8,0
adda47,0
509204,0
3790e6,0
3f0373,0
10a091,0
3baae9,0
228147,0
d9b7e7,0
198bec,0
7cb812,0
2c06c1,0
48dbe4,0
28f631,0
7c7b8e,0
e13e17,0
acd512,0
1479ff,0
f33f4f,0
47abc6,0
5d9ba8,0
77ec77,0
372e84,0
3bde61,0
f5f5cb,0
080944,0
a4580a,0
befe3d,0
a6c116,0
d80e32,0
e564ba,0
a6540c,0
fd7019,0
e8737a,0
1f2b8b,0
3ec721,0
1c1a3f,0
7727c3,0
60009f,0
d30598,0
c9dc44,0
5629e7,0
4c3926,0
0d9fa5,0
6de087,0
41682b,0
3ee5a1,0
a5e03d,0
39d1d6,0
786596,0
8524ca,0
44e5fb,0
e8b591,0
c66c03,0
4bff65,0
ff9295,0
3018ab,0
ca9b0a,0
2a1465,0
eb6623,0
c43064,0
d8ae69,0
0c2cb3,0
da48d3,0
850a0e,0
8efb44,0
059dce,0
5d620a,0
3eb6d7,0
79ce8b,0
d58d62,0
0dc957,0
4a0bf5,0
f7f7d3,0
1c3e5e,0
af91c9,0
b70044,0
52f006,0
6ecbd4,0
018ec9,0
075047,0
78104d,0
c6943d,0
893e3f,0
6276c9,0
bbe9b1,0
baeb3a,0
a0c7f4,0
745b6d,0
f01b2e,0
8e0c0f,0
9bb261,0
cf53f0,0
5f5eed,0
ce53f6,0
c9ccf6,0
487179,0
a2910a,0
527cb0,0
05c662,0
e7ab3b,0
e40e6e,0
4513fd,0
8c641e,0
6b302f,0
e92933,0
fd75fb,0
93cba7,0
0c7975,0
8221ff,0
78865f,0
9608ce,0
3b9223,0
d671a9,0
ff3bd3,0
05dcce,0
56934d,0
8b41f5,0
3a8bb7,0
4abe6d,0
bbe85b,0
62d43b,0
dd839d,0
ce3687,0
35307c,0
104130,0
70cc93,0
f9ea45,0
20267e,0
c2d776,0
d7cffa,0
7b73b2,0
0a3305,0
3892ee,0
6ab575,0
5af374,0
5f5d9c,0
4c408d,0
525046,0
27b96b,0
83d619,0
be03cb,0
7610a6,0
4d66ee,0
f46b2c,0
3d319e,0
7a1454,0
ff3bfc,0
aabc60,0
0392db,0
4dfd94,0
85727d,0
e01538,0
afc0e7,0
03dce0,0
e758ff,0
d3d5fc,0
5dba70,0
0401f0,0
1b6055,0
ddc8e6,0
113977,0
39569d,0
3a6565,0
67d6fd,0
996fdc,0
f2875b,0
387c8c,0
1c910c,0
e8a58e,0
00be7e,0
54a022,0
e9e5d1,0
919b3c,0
a86db6,0
b14898,0
1f98b1,0
1f9df7,0
4af943,0
327c01,0
4627ee,0
56bb86,0
8b08b1,0
76bcd8,0
5cdf12,0
bb88d9,0
7286cf,0
dc4c2d,0
fcd745,0
37f0d0,0
3f1bfb,0
e21c62,0
596f8b,0
6165f9,0
0a9cee,0
0762ba,0
d9f61b,0
10670d,0
070474,0
e17eae,0
ac4e2e,0
648fa7,0
2e5b9e,0
b01a68,0
04fab0,0
5a7c90,0
192451,0
32d40d,0
c8513e,0
67ce59,0
17301d,0
906fe0,0
bba7a7,0
f36908,0
2e15d0,0
b17741,0
e33a15,0
1587e4,0
4e5f46,0
cc0042,0
9d98e5,0
ed26a8,0
c3c364,0
c7f911,0
83affb,0
aaee0e,0
8bce14,0
268cc3,0
54e858,0
208644,0
8a6e8b,0
e53a79,0
601e05,0
6bf5fc,0
4de492,0
41cca5,0
518cd5,0
ba7a9d,0
813199,0
936de0,0
66639b,0
787bde,0
3a6315,0
8948f9,0
01f009,0
dd42fe,0
44c463,0
3b74da,0
04675d,0
81cddd,0
48a1d0,0
7e5ab4,0
1e2d3b,0
d91ffe,0
8fa7bf,0
ef8ee6,0
b89573,0
dc2ab2,0
f00f10,0
ba6a16,0
81093f,0
17a583,0
48701a,0
d6d6db,0
45adbf,0
69482d,0
1cfe41,0
76f1e2,0
b82ad3,0
e94e35,0
647499,0
7e2ee2,0
9f8b5b,0
f0c9e7,0
fb9f06,0
ff503d,0
742b8e,0
575433,0
6e88cb,0
b72826,0
4141fa,0
07f1c4,0
32f936,0
b12d15,0
90be3a,0
559492,0
ffdcac,0
1b7883,0
bc15dc,0
91e989,0
9b1336,0
911553,0
bdb8ff,0
bbe633,0
37f14e,0
3f0306,0
0a1d30,0
544289,0
199f48,0
445a1f,0
81b5d3,0
596921,0
ed71ec,0
9e8c2a,0
0d1322,0
a193e9,0
8ff31d,0
3abe91,0
3faa18,0
7698af,0
e64bfd,0
c4eda8,0
c58ebe,0
9301fc,0
dfdd6d,0
59225d,0
78a0f5,0
28efcb,0
553760,0
00eddb,0
aa0548,0
ab5f7f,0
1ce17b,0
84d22a,0
c7f55f,0
04e0c7,0
0b373c,0
a08ff4,0
2e3961,0
f2d71a,0
b13f4e,0
8be2db,0
b76228,0
036e39,0
96049c,0
9ba585,0
b0877f,0
0eb57f,0
0170ec,0
0076a9,0
2f66d6,0
e492da,0
7865f1,0
b7e6a0,0
964603,0
36c978,0
5b2a12,0
0ae83e,0
48a174,0
552edb,0
f4c0bd,0
c4a471,0
9515e8,0
66f1a6,0
a0380b,0
28efd2,0
630bec,0
c30d10,0
465100,0
336d28,0
8ea384,0
959d16,0
d9bfab,0
688d7b,0
0795eb,0
be346f,0
791ac3,0
f582b7,0
6152f4,0
05c069,0
46abf3,0
ac9fd4,0
d078b9,0
620fe0,0
23d550,0
09026a,0
4f7d67,0
88c304,0
bb3d7c,0
9586a8,0
ea2e4d,0
2bab5c,0
6799df,0
6450cc,0
0b9afd,0
1d24f5,0
0b73a8,0
35e181,0
3d70a4,0
1e3354,0
c6ec00,0
673d9c,0
19e76b,0
40f10b,0
0722b0,0
d07b28,0
f08b89,0
31c1cd,0
19d40d,0
a9d334,0
5636f0,0
1a981f,0
0c0db6,0
404351,0
c49a52,0
0a6b5e,0
4f85d9,0
0270ed,0
889e98,0
3c49cf,0
3189e6,0
f86f20,0
09b5bd,0
0752e2,0
7487b5,0
d4aab4,0
95f485,0
8a6f9b,0
f62dd0,0
e58c5b,0
0ed244,0
e6ad08,0
6ecd33,0
adb3af,0
6fac7b,0
400808,0
3aac54,0
5fe35e,0
473a20,0
bb9b36,0
ee7ab9,0
107d98,0
ace3fa,0
d133a3,0
d53531,0
227289,0
369177,0
32636a,0
c2cc3e,0
535a9b,0
05f9ba,0
c99b54,0
c3f2b6,0
b1456e,0
9a6e0c,0
20220e,0
c60172,0
c77ca0,0
5832bd,0
3c06d7,0
e77f73,0
ac5e03,0
b44fca,0
f5a5e6,0
9e9ca6,0
1de8fb,0
d0d264,0
4adc16,0
c98958,0
5b891e,0
fa6707,0
89b4c8,0
a88a20,0
a0415b,0
6aad36,0
ce9aa3,0
8cfedd,0
443221,0
7cf9d8,0
0766db,0
e15c5b,0
340bbe,0
26d1eb,0
3d66e6,0
ce43eb,0
7cbf72,0
b6a49f,0
5a23a7,0
c53c1b,0
0894f2,0
834051,0
73cf51,0
bff045,0
90acc7,0
7c0ea2,0
eec373,0
bef55f,0
3e63e3,0
3eb4ac,0
1872b5,0
6d2e95,0
4713da,0
172784,0
3478b6,0
f3a38c,0
10d1de,0
7d208e,0
